# title = Invariant Mass Jet Pair
# xlabel = $M_{\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: .0000000000
# Number of generated events: 7531973577
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  76    3750.00    3800.00  6.307290516587981E-05  1.485764038656127E-07 25246824
  77    3800.00    3850.00  5.945266507132624E-05  1.433729807695609E-07 24565661
  78    3850.00    3900.00  5.594795091697720E-05  1.374331166277788E-07 23896810
  79    3900.00    3950.00  5.251187577501277E-05  1.324898331964851E-07 23247773
  80    3950.00    4000.00  4.921513945810676E-05  1.251391442920166E-07 22630139
  81    4000.00    4050.00  4.666463300660267E-05  1.217819998175767E-07 22020567
  82    4050.00    4100.00  4.385635859194083E-05  1.183396293980972E-07 21439603
  83    4100.00    4150.00  4.094424256706338E-05  1.118143914250951E-07 20862515
  84    4150.00    4200.00  3.883156811971221E-05  1.073954734087415E-07 20305187
  85    4200.00    4250.00  3.609676017402208E-05  1.016869933555899E-07 19771424
  86    4250.00    4300.00  3.398916006632942E-05  9.940725605397968E-08 19247161
  87    4300.00    4350.00  3.206878823326531E-05  9.384331121075329E-08 18738827
  88    4350.00    4400.00  2.987122168593012E-05  8.836275007099574E-08 18251467
  89    4400.00    4450.00  2.788779543399523E-05  8.540502666518445E-08 17771047
  90    4450.00    4500.00  2.611618800381530E-05  8.053092014178272E-08 17311485
  91    4500.00    4550.00  2.456175040428297E-05  7.624138906623331E-08 16858501
  92    4550.00    4600.00  2.301245224674150E-05  7.392188379175108E-08 16414594
  93    4600.00    4650.00  2.159295915160043E-05  7.058555762143030E-08 15991537
  94    4650.00    4700.00  2.002030527832037E-05  6.619873272108644E-08 15567792
  95    4700.00    4750.00  1.873778811766829E-05  6.313424861504187E-08 15170204
  96    4750.00    4800.00  1.762028518995892E-05  6.013017078841210E-08 14768075
  97    4800.00    4850.00  1.637976458337646E-05  5.713819491101121E-08 14389781
  98    4850.00    4900.00  1.529406979062093E-05  5.372463597011487E-08 14023778
  99    4900.00    4950.00  1.430908674961439E-05  5.227852611141500E-08 13662872
 100    4950.00    5000.00  1.326413735178327E-05  4.841836179484468E-08 13299445
 101    5000.00    5050.00  1.251140327884465E-05  4.706170164583761E-08 12958898
 102    5050.00    5100.00  1.163041137600519E-05  4.425022626238928E-08 12626600
 103    5100.00    5150.00  1.081455919504411E-05  4.150482484586475E-08 12300115
 104    5150.00    5200.00  1.006882040476090E-05  3.961103620097975E-08 11983791
 105    5200.00    5250.00  9.293033130198748E-06  3.689164959591944E-08 11674226
 106    5250.00    5300.00  8.691124690785107E-06  3.469815396664481E-08 11375404
 107    5300.00    5350.00  8.035477291073392E-06  3.196500782462761E-08 11084597
 108    5350.00    5400.00  7.545425589508948E-06  3.180073919052126E-08 10803005
 109    5400.00    5450.00  6.919286738057159E-06  2.912749229053165E-08 10517373
 110    5450.00    5500.00  6.419309628871205E-06  2.728003029390136E-08 10242773
 111    5500.00    5550.00  6.006208369063837E-06  2.621997596923075E-08 9982926
 112    5550.00    5600.00  5.517079158152917E-06  2.405402482895425E-08 9728691
