# title = Transverse Momentum anti-Muon
# xlabel = $p_{\text{T},\mu^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 5283716945
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  79    1560.00    1580.00  1.055676013416195E-08  2.238545583947934E-10 648812
  80    1580.00    1600.00  9.356585260220306E-09  1.976662079272057E-10 616293
  81    1600.00    1620.00  8.739848006972686E-09  2.838095106304592E-10 588081
  82    1620.00    1640.00  7.205503517294898E-09  2.183268280929530E-10 562953
  83    1640.00    1660.00  6.907344661096010E-09  1.855982462944099E-10 536441
  84    1660.00    1680.00  5.834622191973363E-09  1.602197200728313E-10 512817
  85    1680.00    1700.00  4.742502913469894E-09  1.308112193344679E-10 488512
  86    1700.00    1720.00  4.438587227350715E-09  1.055819396875088E-10 466119
  87    1720.00    1740.00  4.116751491055466E-09  1.683145094642079E-10 445528
  88    1740.00    1760.00  3.537005692514944E-09  1.208898225735893E-10 424604
  89    1760.00    1780.00  2.982214785401996E-09  8.488508591645270E-11 406338
  90    1780.00    1800.00  2.718246809758454E-09  7.517964503131126E-11 388777
  91    1800.00    1820.00  2.498993272794893E-09  1.069565121470385E-10 370646
  92    1820.00    1840.00  2.087129757303607E-09  6.460356792495628E-11 356240
  93    1840.00    1860.00  1.865915953586020E-09  5.926788651854824E-11 339414
  94    1860.00    1880.00  1.665258919443034E-09  5.491684442469369E-11 324631
  95    1880.00    1900.00  1.454519919671117E-09  4.283108601031336E-11 309904
  96    1900.00    1920.00  1.221760331346918E-09  3.560914426202988E-11 296481
  97    1920.00    1940.00  1.123161840014161E-09  3.862354174417402E-11 283519
  98    1940.00    1960.00  1.026118395922064E-09  3.380999548119690E-11 271568
  99    1960.00    1980.00  9.300527701115633E-10  3.474827927802202E-11 260262
 100    1980.00    2000.00  7.682719022391933E-10  2.798580210373635E-11 248090
 101    2000.00    2020.00  6.906242848731348E-10  2.482992909487781E-11 237935
 102    2020.00    2040.00  6.334132701552373E-10  2.496026301752491E-11 227412
 103    2040.00    2060.00  5.629629033156697E-10  2.294110032840999E-11 218215
 104    2060.00    2080.00  5.002389444794372E-10  2.196175867787143E-11 208705
 105    2080.00    2100.00  4.752040126619010E-10  3.196038703198143E-11 199975
 106    2100.00    2120.00  3.828929783233232E-10  1.768151375960599E-11 190622
 107    2120.00    2140.00  3.239889300771417E-10  1.421849659618519E-11 183292
 108    2140.00    2160.00  2.892018206857215E-10  1.290477980902298E-11 176263
 109    2160.00    2180.00  2.740493507535065E-10  1.574274808284702E-11 167913
 110    2180.00    2200.00  2.507720567922502E-10  1.437694637408027E-11 160955
 111    2200.00    2220.00  2.126569015371640E-10  8.567680546507394E-12 154474
 112    2220.00    2240.00  1.818146954826717E-10  8.377064503420631E-12 147464
 113    2240.00    2260.00  1.653119598345832E-10  9.484979054118863E-12 141007
 114    2260.00    2280.00  1.460299422186803E-10  6.319959845288492E-12 135466
 115    2280.00    2300.00  1.284531444324553E-10  6.339857771964179E-12 130233
 116    2300.00    2320.00  1.173391841691317E-10  7.692203495644366E-12 124102
 117    2320.00    2340.00  1.067864478216751E-10  5.803945824458326E-12 119212
 118    2340.00    2360.00  8.826014740470712E-11  4.592513738459328E-12 114576
 119    2360.00    2380.00  8.764790681630776E-11  7.105148359533285E-12 109218
 120    2380.00    2400.00  7.477383220666026E-11  5.652625172074529E-12 105354
 121    2400.00    2420.00  6.461190835181466E-11  3.901129707576766E-12 100655
 122    2420.00    2440.00  6.654212618670795E-11  4.075600242131225E-12 96992
 123    2440.00    2460.00  4.554884690419718E-11  2.689365565810032E-12 92597
 124    2460.00    2480.00  4.663352488335603E-11  3.178845711555626E-12 89031
 125    2480.00    2500.00  4.405465267450317E-11  3.230375328536259E-12 85130
 126    2500.00    2520.00  3.624543639512587E-11  2.457899398313579E-12 82165
 127    2520.00    2540.00  3.217898403785361E-11  2.192312859979853E-12 78137
 128    2540.00    2560.00  2.868519533264300E-11  1.942517873282096E-12 74844
 129    2560.00    2580.00  2.332345884431525E-11  1.667243267735906E-12 72016
 130    2580.00    2600.00  2.304698514110334E-11  1.523079564342228E-12 69550
 131    2600.00    2620.00  2.445494966275666E-11  1.789300437640665E-12 66104
 132    2620.00    2640.00  2.008083523178488E-11  1.849360918160057E-12 63638
 133    2640.00    2660.00  1.565193596152874E-11  1.077008631116965E-12 60862
 134    2660.00    2680.00  1.593535545425809E-11  1.259673228088237E-12 59248
 135    2680.00    2700.00  1.180203641351902E-11  8.838381194630285E-13 56644
 136    2700.00    2720.00  1.295319741295620E-11  1.059285697620187E-12 53606
 137    2720.00    2740.00  1.046730257806416E-11  8.856549538567495E-13 51427
 138    2740.00    2760.00  8.470651386610026E-12  6.169048274106648E-13 49874
 139    2760.00    2780.00  7.672434380999723E-12  5.409372099462963E-13 47259
 140    2780.00    2800.00  6.945673122645067E-12  6.259651353819392E-13 45033
 141    2800.00    2820.00  7.155369366753504E-12  6.574448862620205E-13 43933
 142    2820.00    2840.00  4.709289475000962E-12  4.052070850559514E-13 41647
 143    2840.00    2860.00  5.416293604348599E-12  5.478194038000471E-13 40357
 144    2860.00    2880.00  4.306058615084716E-12  3.817384058689790E-13 38541
 145    2880.00    2900.00  3.883648587318427E-12  5.277536971375435E-13 36900
 146    2900.00    2920.00  3.673482341982531E-12  8.071779449052734E-13 35254
 147    2920.00    2940.00  3.405021611406075E-12  3.286821310999207E-13 34220
 148    2940.00    2960.00  3.238984599063152E-12  3.802060709236460E-13 32556
 149    2960.00    2980.00  2.416750043365112E-12  1.968705872779707E-13 30995
 150    2980.00    3000.00  2.095138242059495E-12  1.993273385322649E-13 29948
 151    3000.00    3020.00  1.979749483699415E-12  2.145158293061047E-13 28494
 152    3020.00    3040.00  1.717214736548287E-12  1.844861161125355E-13 27493
 153    3040.00    3060.00  1.646824963449920E-12  1.712045319531739E-13 26373
 154    3060.00    3080.00  1.492626914828636E-12  2.380958338019156E-13 24886
 155    3080.00    3100.00  1.277229323569367E-12  1.075751256754199E-13 24457
 156    3100.00    3120.00  1.141721740451280E-12  1.357205528645615E-13 23277
 157    3120.00    3140.00  9.228311849550792E-13  1.038774021853800E-13 22237
 158    3140.00    3160.00  7.121498493027008E-13  8.779573455485126E-14 21200
 159    3160.00    3180.00  8.817057366938502E-13  1.104933325602526E-13 20351
 160    3180.00    3200.00  7.060927807274898E-13  7.242479328687378E-14 19383
 161    3200.00    3220.00  7.655363547341545E-13  1.568275117580047E-13 18820
 162    3220.00    3240.00  4.600508923257676E-13  5.285477562062889E-14 18159
 163    3240.00    3260.00  5.104541731758872E-13  5.824780737314574E-14 17013
 164    3260.00    3280.00  4.224505241536244E-13  4.874218190930895E-14 16619
 165    3280.00    3300.00  4.061580398637630E-13  5.067376330683862E-14 15671
 166    3300.00    3320.00  2.827650869332816E-13  3.357754792696713E-14 14985
 167    3320.00    3340.00  3.513662207809552E-13  3.667203805288971E-14 14379
 168    3340.00    3360.00  3.378329205005251E-13  4.331443179608416E-14 13903
 169    3360.00    3380.00  2.577861319802153E-13  3.438603469363185E-14 13214
 170    3380.00    3400.00  2.429464226500132E-13  3.140919587586114E-14 12678
 171    3400.00    3420.00  1.437679545563511E-13  2.631480621136604E-14 12140
 172    3420.00    3440.00  1.898838919062456E-13  2.725095614224744E-14 11441
 173    3440.00    3460.00  1.621654839974291E-13  3.201083102759138E-14 11018
 174    3460.00    3480.00  1.418539523482128E-13  2.149768056109075E-14 10765
 175    3480.00    3500.00  1.151025706173598E-13  1.662784542609919E-14 10346
 176    3500.00    3520.00  1.093083217868326E-13  1.443767945976806E-14 9626
 177    3520.00    3540.00  1.495681085697970E-13  3.857510898955108E-14 9313
 178    3540.00    3560.00  9.644591674792374E-14  1.833172755026978E-14 8905
 179    3560.00    3580.00  9.803521203161336E-14  1.627856674665449E-14 8430
 180    3580.00    3600.00  6.725826418978452E-14  1.194756183725240E-14 8168
 181    3600.00    3620.00  2.518493970275697E-14  3.522646717294164E-14 7957
 182    3620.00    3640.00  5.191950394223780E-14  7.092223572327781E-15 7435
 183    3640.00    3660.00  5.830972019713530E-14  9.303937183927574E-15 7065
 184    3660.00    3680.00  5.108918213359472E-14  1.220541233509555E-14 6792
 185    3680.00    3700.00  5.459628477086379E-14  1.426635688796743E-14 6519
 186    3700.00    3720.00  3.536096461699335E-14  5.499721422492288E-15 6375
 187    3720.00    3740.00  3.157996612750287E-14  8.511150382403897E-15 5903
 188    3740.00    3760.00  3.243176170782137E-14  7.945266933272154E-15 5568
 189    3760.00    3780.00  2.384358351162365E-14  4.797744204566076E-15 5464
 190    3780.00    3800.00  2.013030684929164E-14  5.310080699898629E-15 5173
 191    3800.00    3820.00  2.510451875341209E-14  5.536293902676673E-15 4865
 192    3820.00    3840.00  2.651210619846789E-14  6.166752185390641E-15 4637
 193    3840.00    3860.00  2.043852453993547E-14  5.617515290799539E-15 4605
 194    3860.00    3880.00  2.015997489597413E-14  6.657889362243617E-15 4261
 195    3880.00    3900.00  1.298815165481022E-14  2.657028695854939E-15 4079
 196    3900.00    3920.00  7.570413971536322E-15  1.533434010013116E-15 3788
 197    3920.00    3940.00  1.325854104386537E-14  3.987217698092960E-15 3781
 198    3940.00    3960.00  5.639371056790509E-15  1.169884314986548E-15 3542
 199    3960.00    3980.00  1.249328641581662E-14  4.389490868313560E-15 3400
 200    3980.00    4000.00  5.571073208069723E-15  1.369813910347988E-15 3226
 201    4000.00    4020.00  5.723304744672308E-15  1.233208172443165E-15 3052
 202    4020.00    4040.00  6.956266438696574E-15  1.549625809735226E-15 2905
 203    4040.00    4060.00  6.834214895873661E-15  1.856400942483401E-15 2784
 204    4060.00    4080.00  5.851079204207533E-15  1.185136718583182E-15 2693
 205    4080.00    4100.00  6.095293383018290E-15  1.932062400369820E-15 2372
 206    4100.00    4120.00  4.369334038912811E-15  1.253497765089838E-15 2333
 207    4120.00    4140.00  1.610589118966629E-15  4.526037234870472E-16 2295
 208    4140.00    4160.00  2.305165125358577E-15  1.078916594616352E-15 2138
 209    4160.00    4180.00  3.808629874563283E-15  8.953836174978820E-16 2043
 210    4180.00    4200.00  1.400604519300463E-15  4.372057146088960E-16 1925
 211    4200.00    4220.00  2.605919319722895E-15  9.715189275254866E-16 1791
 212    4220.00    4240.00  2.502297332571119E-15  5.540816350321093E-16 1696
 213    4240.00    4260.00  2.481158853522434E-15  9.242331399931212E-16 1654
 214    4260.00    4280.00  1.479530277248072E-15  5.656197462673815E-16 1626
 215    4280.00    4300.00  1.832852037208717E-15  6.549461424201882E-16 1455
 216    4300.00    4320.00  1.135621073415027E-15  3.528125254912943E-16 1428
 217    4320.00    4340.00  1.071157718808406E-15  3.172042873516030E-16 1352
 218    4340.00    4360.00  7.380316002692976E-16  3.533813508641767E-16 1309
 219    4360.00    4380.00  9.606492607966007E-16  3.967915598885535E-16 1210
 220    4380.00    4400.00  2.392799618016620E-15  1.050943976144029E-15 1082
 221    4400.00    4420.00  4.166632270961140E-16  4.123535498345995E-16 1085
 222    4420.00    4440.00  5.436934632204575E-16  3.677065054428874E-16 1045
 223    4440.00    4460.00  3.488738673615923E-16  1.244226521848605E-16 991
 224    4460.00    4480.00  2.030155108502175E-16  2.051299260214098E-16 931
 225    4480.00    4500.00  5.669333999650827E-16  2.236090593890899E-16 847
 226    4500.00    4520.00  3.746120104466790E-16  2.391590758665790E-16 796
 227    4520.00    4540.00  2.921308175390647E-16  1.775141182538330E-16 744
 228    4540.00    4560.00  1.231555097593587E-16  1.697319752276083E-16 722
 229    4560.00    4580.00  3.770900653890808E-16  2.231938397589741E-16 696
 230    4580.00    4600.00  1.947398970248655E-16  9.127788407469493E-17 657
 231    4600.00    4620.00  2.944620282151449E-16  2.605412295575399E-16 638
 232    4620.00    4640.00  1.073721591639690E-16  5.397807290953731E-17 576
 233    4640.00    4660.00  1.525730415148120E-16  7.626603524558155E-17 523
 234    4660.00    4680.00  1.788417263529660E-16  8.719031978200286E-17 532
 235    4680.00    4700.00  3.525352346961335E-16  2.391138287129301E-16 519
 236    4700.00    4720.00  5.320393941903500E-17  4.152960845094948E-17 470
 237    4720.00    4740.00  5.147192950331993E-17  2.024185899662688E-17 426
 238    4740.00    4760.00  1.743820956119045E-16  1.133608635906149E-16 383
 239    4760.00    4780.00  3.373649968421164E-17  2.975230494178979E-17 374
 240    4780.00    4800.00  7.642279798224065E-17  5.157895733856333E-17 345
 241    4800.00    4820.00 -7.412291663488474E-18  3.753015158731178E-17 336
 242    4820.00    4840.00  5.313780940615825E-17  4.419790471311784E-17 275
 243    4840.00    4860.00  2.080566819543460E-17  1.850728812538817E-17 250
 244    4860.00    4880.00  4.214401749605317E-18  5.989715840712643E-18 246
 245    4880.00    4900.00  5.384919417300247E-17  2.580211416718115E-17 266
 246    4900.00    4920.00 -1.744416889497074E-18  9.436047279758821E-18 255
 247    4920.00    4940.00  3.811066122314987E-17  2.674895727772127E-17 211
 248    4940.00    4960.00  5.621745624795833E-18  4.646480571729500E-18 184
 249    4960.00    4980.00  9.497516045894515E-18  4.853791424754784E-18 172
 250    4980.00    5000.00  7.443399413172687E-18  1.182049482007694E-17 175
 251    5000.00    5020.00  1.178240883039273E-17  8.565153590297159E-18 155
 252    5020.00    5040.00 -4.701391167217140E-18  5.507631369574201E-18 152
 253    5040.00    5060.00  4.372035099807181E-19  2.920040005610595E-18 137
 254    5060.00    5080.00  1.435364247472915E-17  1.208953946721251E-17 147
 255    5080.00    5100.00 -1.475726355757856E-17  1.012449015126640E-17 139
 256    5100.00    5120.00  1.872199805784295E-19  3.605444339098979E-18 97
 257    5120.00    5140.00  2.289116751937661E-18  4.970077196320039E-18 100
 258    5140.00    5160.00  5.209103565890324E-18  4.807969713901251E-18 75
 259    5160.00    5180.00  6.393453149760056E-18  6.150273246380748E-18 103
 260    5180.00    5200.00  4.136501037911674E-18  2.788078842376562E-18 74
 261    5200.00    5220.00 -8.835606081603914E-19  9.844420713188888E-19 61
 262    5220.00    5240.00  6.423384955839768E-19  1.818251486978848E-18 58
 263    5240.00    5260.00  1.851580239411169E-19  4.177970293579414E-19 51
 264    5260.00    5280.00  4.855113276119981E-19  8.948635495146542E-19 46
 265    5280.00    5300.00  3.323661689919901E-18  4.426716364476225E-18 48
 266    5300.00    5320.00 -5.659328811312039E-21  1.178995024257114E-19 40
 267    5320.00    5340.00 -1.539979393528303E-19  1.425862560774350E-19 39
 268    5340.00    5360.00 -1.145453859033013E-19  1.080973174662300E-19 32
 269    5360.00    5380.00 -5.071912119118367E-19  3.360963347494524E-19 40
 270    5380.00    5400.00 -8.142058525097846E-19  8.303498286718950E-19 32
 271    5400.00    5420.00  3.075231886778296E-19  4.253048327742104E-19 36
 272    5420.00    5440.00  3.771254051077006E-19  3.066541001027123E-19 22
 273    5440.00    5460.00 -1.622931941838846E-20  3.107748059124913E-20 26
 274    5460.00    5480.00  4.121543505929361E-20  6.723058301551718E-20 25
 275    5480.00    5500.00 -3.664495284376803E-20  3.520631455419780E-20 26
 276    5500.00    5520.00  3.082633294498989E-20  2.291464913066169E-20 11
 277    5520.00    5540.00 -2.752260792998213E-21  2.671111699740514E-21 9
 278    5540.00    5560.00 -1.027988786252558E-17  1.027435734227167E-17 14
 279    5560.00    5580.00 -1.520221387877236E-19  1.416080344376514E-19 12
 280    5580.00    5600.00  4.246525417933341E-22  3.804659636976496E-22 13
 281    5600.00    5620.00 -8.173630618647367E-21  1.057803613375212E-20 13
 282    5620.00    5640.00 -3.199999661580515E-21  2.903107477719546E-21 7
 283    5640.00    5660.00 -1.254492750612129E-22  1.254146397281026E-22 3
 284    5660.00    5680.00  8.978037098741866E-23  1.038598265524102E-22 6
 285    5680.00    5700.00 -2.739062097149084E-21  2.757338487210272E-21 7
 286    5700.00    5720.00  2.467622618179463E-21  2.467622617982613E-21 1
 287    5720.00    5740.00 -5.298684942935648E-20  5.265429828352257E-20 4
 288    5740.00    5760.00 -1.677910898150356E-23  1.981712589354744E-23 3
 289    5760.00    5780.00 -5.944996631747133E-22  5.801866086647602E-22 2
 290    5780.00    5800.00  5.457709523356492E-23  5.457666400021823E-23 2
 291    5800.00    5820.00  1.033854230728414E-24  1.033854230628775E-24 1
 292    5820.00    5840.00 -4.870430736560564E-23  3.688208383378284E-23 3
 293    5840.00    5860.00 -3.246715261502062E-25  3.246715261215915E-25 1
 294    5860.00    5880.00  0.000000000000000E+00  0.000000000000000E+00 0
 295    5880.00    5900.00  0.000000000000000E+00  0.000000000000000E+00 0
 296    5900.00    5920.00  0.000000000000000E+00  0.000000000000000E+00 0
 297    5920.00    5940.00  3.151564039057717E-24  3.151564038815484E-24 1
 298    5940.00    5960.00 -3.332083475023269E-23  3.332083474689548E-23 1
 299    5960.00    5980.00 -1.867663782603494E-23  1.867615268318802E-23 2
 300    5980.00    6000.00 -6.989900559617961E-23  6.989900558944295E-23 1
 301    6000.00    6020.00  0.000000000000000E+00  0.000000000000000E+00 0
 302    6020.00    6040.00  0.000000000000000E+00  0.000000000000000E+00 0
 303    6040.00    6060.00  0.000000000000000E+00  0.000000000000000E+00 0
 304    6060.00    6080.00  0.000000000000000E+00  0.000000000000000E+00 0
 305    6080.00    6100.00  0.000000000000000E+00  0.000000000000000E+00 0
 306    6100.00    6120.00  0.000000000000000E+00  0.000000000000000E+00 0
 307    6120.00    6140.00  0.000000000000000E+00  0.000000000000000E+00 0
 308    6140.00    6160.00  0.000000000000000E+00  0.000000000000000E+00 0
 309    6160.00    6180.00  0.000000000000000E+00  0.000000000000000E+00 0
 310    6180.00    6200.00  0.000000000000000E+00  0.000000000000000E+00 0
 311    6200.00    6220.00  0.000000000000000E+00  0.000000000000000E+00 0
 312    6220.00    6240.00  0.000000000000000E+00  0.000000000000000E+00 0
 313    6240.00    6260.00  0.000000000000000E+00  0.000000000000000E+00 0
 314    6260.00    6280.00  0.000000000000000E+00  0.000000000000000E+00 0
 315    6280.00    6300.00  0.000000000000000E+00  0.000000000000000E+00 0
 316    6300.00    6320.00  0.000000000000000E+00  0.000000000000000E+00 0
 317    6320.00    6340.00  0.000000000000000E+00  0.000000000000000E+00 0
 318    6340.00    6360.00  0.000000000000000E+00  0.000000000000000E+00 0
 319    6360.00    6380.00  0.000000000000000E+00  0.000000000000000E+00 0
 320    6380.00    6400.00  0.000000000000000E+00  0.000000000000000E+00 0
 321    6400.00    6420.00  0.000000000000000E+00  0.000000000000000E+00 0
 322    6420.00    6440.00  0.000000000000000E+00  0.000000000000000E+00 0
 323    6440.00    6460.00  0.000000000000000E+00  0.000000000000000E+00 0
 324    6460.00    6480.00  0.000000000000000E+00  0.000000000000000E+00 0
 325    6480.00    6500.00  0.000000000000000E+00  0.000000000000000E+00 0
 326    6500.00    6520.00  0.000000000000000E+00  0.000000000000000E+00 0
 327    6520.00    6540.00  0.000000000000000E+00  0.000000000000000E+00 0
 328    6540.00    6560.00  0.000000000000000E+00  0.000000000000000E+00 0
 329    6560.00    6580.00  0.000000000000000E+00  0.000000000000000E+00 0
 330    6580.00    6600.00  0.000000000000000E+00  0.000000000000000E+00 0
 331    6600.00    6620.00  0.000000000000000E+00  0.000000000000000E+00 0
 332    6620.00    6640.00  0.000000000000000E+00  0.000000000000000E+00 0
 333    6640.00    6660.00  0.000000000000000E+00  0.000000000000000E+00 0
 334    6660.00    6680.00  0.000000000000000E+00  0.000000000000000E+00 0
 335    6680.00    6700.00  0.000000000000000E+00  0.000000000000000E+00 0
 336    6700.00    6720.00  0.000000000000000E+00  0.000000000000000E+00 0
 337    6720.00    6740.00  0.000000000000000E+00  0.000000000000000E+00 0
 338    6740.00    6760.00  0.000000000000000E+00  0.000000000000000E+00 0
 339    6760.00    6780.00  0.000000000000000E+00  0.000000000000000E+00 0
 340    6780.00    6800.00  0.000000000000000E+00  0.000000000000000E+00 0
 341    6800.00    6820.00  0.000000000000000E+00  0.000000000000000E+00 0
 342    6820.00    6840.00  0.000000000000000E+00  0.000000000000000E+00 0
 343    6840.00    6860.00  0.000000000000000E+00  0.000000000000000E+00 0
 344    6860.00    6880.00  0.000000000000000E+00  0.000000000000000E+00 0
 345    6880.00    6900.00  0.000000000000000E+00  0.000000000000000E+00 0
 346    6900.00    6920.00  0.000000000000000E+00  0.000000000000000E+00 0
 347    6920.00    6940.00  0.000000000000000E+00  0.000000000000000E+00 0
