0.00 50.00 0.000000000000000E+00 0.000000000000000E+00
50.00 100.00 0.000000000000000E+00 0.000000000000000E+00
100.00 150.00 0.000000000000000E+00 0.000000000000000E+00
150.00 200.00 0.000000000000000E+00 0.000000000000000E+00
200.00 250.00 0.000000000000000E+00 0.000000000000000E+00
250.00 300.00 0.000000000000000E+00 0.000000000000000E+00
300.00 350.00 0.000000000000000E+00 0.000000000000000E+00
350.00 400.00 0.000000000000000E+00 0.000000000000000E+00
400.00 450.00 0.000000000000000E+00 0.000000000000000E+00
450.00 500.00 0.000000000000000E+00 0.000000000000000E+00
500.00 550.00 7.930130686686160E-04 1.707594893452576E-06
550.00 600.00 8.340203366388724E-04 1.873802105003849E-06
600.00 650.00 8.654633243941620E-04 2.259559081410731E-06
650.00 700.00 8.778977335710041E-04 2.457118219458560E-06
700.00 750.00 8.810804760830993E-04 2.782209793758604E-06
750.00 800.00 8.729231233679093E-04 3.596313102977035E-06
800.00 850.00 8.685626575508382E-04 3.025398035748818E-06
850.00 900.00 8.620869533542401E-04 3.677230652600529E-06
900.00 950.00 8.434289997448367E-04 3.646423347420020E-06
950.00 1000.00 8.125514273651363E-04 4.148379658314320E-06
1000.00 1050.00 7.939466674578221E-04 4.302072025304805E-06
1050.00 1100.00 7.706590415773740E-04 3.865546130212512E-06
1100.00 1150.00 7.413271683565218E-04 4.457317037904823E-06
1150.00 1200.00 7.158909494890129E-04 4.465410846312227E-06
1200.00 1250.00 6.866142602393708E-04 5.341580987290539E-06
1250.00 1300.00 6.508461844125901E-04 5.329309624364206E-06
1300.00 1350.00 6.314183978744494E-04 5.918447836718523E-06
1350.00 1400.00 6.076468096053430E-04 5.666946202795361E-06
1400.00 1450.00 5.837780220801141E-04 5.428684426310013E-06
1450.00 1500.00 5.560769873083721E-04 5.836807288004817E-06
1500.00 1550.00 5.384369725383071E-04 5.184981226819697E-06
1550.00 1600.00 5.039933215902006E-04 6.127932126384188E-06
1600.00 1650.00 4.899835183931206E-04 5.587280754126761E-06
1650.00 1700.00 4.744181668504745E-04 5.030117935339436E-06
1700.00 1750.00 4.475241292453214E-04 8.081997551776584E-06
1750.00 1800.00 4.255032797928000E-04 5.643399405149009E-06
1800.00 1850.00 4.017341103954963E-04 6.109651811428560E-06
1850.00 1900.00 3.825530773605829E-04 5.737562219476401E-06
1900.00 1950.00 3.620600804831351E-04 5.701946404229586E-06
1950.00 2000.00 3.572411623201374E-04 4.845100607672460E-06
2000.00 2050.00 3.274463803772074E-04 5.652984219636719E-06
2050.00 2100.00 3.168072485599752E-04 7.173009055109715E-06
2100.00 2150.00 2.922567235280279E-04 8.975548761317674E-06
2150.00 2200.00 2.806238921397989E-04 7.187840923079322E-06
2200.00 2250.00 2.783885810094134E-04 4.577330671704484E-06
2250.00 2300.00 2.497811893549069E-04 7.308706796763409E-06
2300.00 2350.00 2.530258832744941E-04 4.740608153262232E-06
2350.00 2400.00 2.278067754357089E-04 7.436170391585033E-06
2400.00 2450.00 2.249781902488975E-04 5.065491939028763E-06
2450.00 2500.00 2.192171063751270E-04 4.291709212696790E-06
2500.00 2550.00 1.974068287844183E-04 5.731698786374681E-06
2550.00 2600.00 1.900829384761828E-04 4.807393710054695E-06
2600.00 2650.00 1.804269954050452E-04 6.631570266980755E-06
2650.00 2700.00 1.685280040215434E-04 5.212498691737779E-06
2700.00 2750.00 1.636758284851781E-04 3.481467638807952E-06
2750.00 2800.00 1.563307900323143E-04 4.657495508121722E-06
2800.00 2850.00 1.419768736261968E-04 5.081030928095859E-06
2850.00 2900.00 1.300081190868253E-04 8.458738608893623E-06
2900.00 2950.00 1.336864630974656E-04 3.433644058909442E-06
2950.00 3000.00 1.090284525800563E-04 6.116325216374467E-06
3000.00 3050.00 1.120951312985784E-04 6.541188252112529E-06
3050.00 3100.00 1.105952555616672E-04 4.028998410005774E-06
3100.00 3150.00 1.023912124380674E-04 3.589459840896825E-06
3150.00 3200.00 7.832227789947763E-05 1.049370604369866E-05
3200.00 3250.00 8.364587161344836E-05 9.990413379639583E-06
3250.00 3300.00 8.248620556934797E-05 4.057119065358118E-06
3300.00 3350.00 8.210899118462340E-05 3.866567273324476E-06
3350.00 3400.00 6.863694281325674E-05 7.535391312210652E-06
3400.00 3450.00 7.456945103097487E-05 2.921771410266050E-06
3450.00 3500.00 7.013698791701371E-05 3.218047550958413E-06
3500.00 3550.00 5.373539584070991E-05 1.662204051935620E-05
3550.00 3600.00 6.329994935224388E-05 2.301361961786533E-06
3600.00 3650.00 5.441905543245158E-05 4.865003506458926E-06
3650.00 3700.00 5.384134602607269E-05 2.659634745991998E-06
3700.00 3750.00 5.179722493914483E-05 2.417947681005223E-06
3750.00 3800.00 4.976064028838791E-05 2.410533530017395E-06
3800.00 3850.00 4.068164738950276E-05 4.037429968747862E-06
3850.00 3900.00 4.066017097292562E-05 2.601984416808172E-06
3900.00 3950.00 2.512719381603901E-05 8.362884617515279E-06
3950.00 4000.00 4.037318222331972E-05 1.610421548997299E-06
4000.00 4050.00 3.893204636813528E-05 1.197239732641635E-06
4050.00 4100.00 2.922391073923103E-05 3.797497974196093E-06
4100.00 4150.00 2.995795564329455E-05 2.363310638577782E-06
4150.00 4200.00 3.010356509712413E-05 1.722312988569908E-06
4200.00 4250.00 2.412605527567347E-05 2.612208547153190E-06
4250.00 4300.00 2.469370707788090E-05 2.016303189245394E-06
4300.00 4350.00 2.404476341592101E-05 1.190335032439519E-06
4350.00 4400.00 1.956470879468814E-05 4.177921453820401E-06
4400.00 4450.00 2.109592094555540E-05 1.402243155907393E-06
4450.00 4500.00 1.954306421410178E-05 1.937394694914469E-06
4500.00 4550.00 1.948318086741910E-05 1.113347931564419E-06
4550.00 4600.00 1.374930801474058E-05 2.746100699258549E-06
4600.00 4650.00 1.373425575389303E-05 2.081924475711815E-06
