# title = Invariant Mass Jet Pair
# xlabel = $M_{\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 3619765
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  76    3750.00    3800.00  4.976064028838791E-05  2.410533530017395E-06 33559902
  77    3800.00    3850.00  4.068164738950276E-05  4.037429968747862E-06 32648202
  78    3850.00    3900.00  4.066017097292562E-05  2.601984416808172E-06 31761851
  79    3900.00    3950.00  2.512719381603901E-05  8.362884617515279E-06 30905436
  80    3950.00    4000.00  4.037318222331972E-05  1.610421548997299E-06 30080884
  81    4000.00    4050.00  3.893204636813528E-05  1.197239732641635E-06 29270053
  82    4050.00    4100.00  2.922391073923103E-05  3.797497974196093E-06 28486954
  83    4100.00    4150.00  2.995795564329455E-05  2.363310638577782E-06 27735566
  84    4150.00    4200.00  3.010356509712413E-05  1.722312988569908E-06 26994414
  85    4200.00    4250.00  2.412605527567347E-05  2.612208547153190E-06 26290326
  86    4250.00    4300.00  2.469370707788090E-05  2.016303189245394E-06 25585738
  87    4300.00    4350.00  2.404476341592101E-05  1.190335032439519E-06 24922395
  88    4350.00    4400.00  1.956470879468814E-05  4.177921453820401E-06 24253977
  89    4400.00    4450.00  2.109592094555540E-05  1.402243155907393E-06 23619704
  90    4450.00    4500.00  1.954306421410178E-05  1.937394694914469E-06 22998498
  91    4500.00    4550.00  1.948318086741910E-05  1.113347931564419E-06 22394208
  92    4550.00    4600.00  1.374930801474058E-05  2.746100699258549E-06 21814900
  93    4600.00    4650.00  1.373425575389303E-05  2.081924475711815E-06 21242881
  94    4650.00    4700.00  1.349887759252807E-05  1.504136629159610E-06 20695598
  95    4700.00    4750.00  1.398187862023139E-05  1.188357637135678E-06 20149829
  96    4750.00    4800.00  1.307232243141563E-05  1.878927279271894E-06 19628224
  97    4800.00    4850.00  1.322234896639871E-05  9.608567871360932E-07 19112301
  98    4850.00    4900.00  1.217721256584219E-05  8.710867531031348E-07 18631823
  99    4900.00    4950.00  1.124801820575614E-05  6.463878515129735E-07 18135330
 100    4950.00    5000.00  1.040640976424691E-05  7.485864813491373E-07 17674546
 101    5000.00    5050.00  5.731805355923284E-06  2.079548285345167E-06 17207027
 102    5050.00    5100.00  6.807514199421711E-06  1.292068153900939E-06 16760575
 103    5100.00    5150.00  8.903015176605445E-06  4.782923709599458E-07 16331264
 104    5150.00    5200.00  8.487925532571106E-06  4.130357761127154E-07 15910565
 105    5200.00    5250.00  4.575542031399397E-06  1.849358703272882E-06 15494492
 106    5250.00    5300.00  6.101932196153771E-06  7.923784897276615E-07 15096339
 107    5300.00    5350.00  4.050612172627759E-06  1.788131551258842E-06 14705808
 108    5350.00    5400.00  5.795127532271746E-06  6.440814324695504E-07 14324149
 109    5400.00    5450.00  5.206136323332872E-06  5.015337557424497E-07 13956838
 110    5450.00    5500.00  5.721783987719826E-06  2.357632341960652E-07 13589362
 111    5500.00    5550.00  2.865561380695457E-06  1.607626815350203E-06 13240880
 112    5550.00    5600.00  4.097833860564081E-06  5.367510769223391E-07 12890610
 113    5600.00    5650.00  4.112646107754754E-06  4.028069238233564E-07 12553091
 114    5650.00    5700.00  3.429603616691031E-06  6.979146388622296E-07 12227225
 115    5700.00    5750.00  3.060281556807727E-06  5.782465473259934E-07 11913591
 116    5750.00    5800.00  1.583371906488090E-06  1.304980020042784E-06 11599508
 117    5800.00    5850.00  3.378875228171457E-06  1.701531667065895E-07 11302959
 118    5850.00    5900.00  2.791356605325215E-06  1.581055534715630E-07 11004895
 119    5900.00    5950.00  2.281945027143778E-06  2.242522775985970E-07 10720689
 120    5950.00    6000.00  2.185500671830472E-06  3.014704085096057E-07 10439677
 121    6000.00    6050.00  2.037286247499245E-06  2.868750670366866E-07 10166597
 122    6050.00    6100.00  1.164217500714552E-06  4.613108477867221E-07 9890140
 123    6100.00    6150.00  8.016280570966290E-07  5.761189393235598E-07 9638196
 124    6150.00    6200.00  1.547134674642778E-06  2.663265506766492E-07 9382698
 125    6200.00    6250.00  4.040733247396479E-07  8.948014470431489E-07 9134057
 126    6250.00    6300.00  1.462965109139256E-06  1.067563580320896E-07 8898151
