# title = Invariant Mass visible System
# xlabel = $M_{\text{e}^+\mu^+\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{e}^+\mu^+\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 5283716945
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  21     800.00     840.00  7.242762037570982E-04  3.143987021180550E-07 81946909
  22     840.00     880.00  7.709829472967809E-04  3.374927890086956E-07 84382786
  23     880.00     920.00  8.051783862272608E-04  3.563637483023637E-07 85800330
  24     920.00     960.00  8.305978802592884E-04  3.766594918303373E-07 86455856
  25     960.00    1000.00  8.481144033919203E-04  3.937175286629080E-07 86526966
  26    1000.00    1040.00  8.592869690318128E-04  4.101692370492062E-07 86173500
  27    1040.00    1080.00  8.637076358929130E-04  4.216534695153369E-07 85492755
  28    1080.00    1120.00  8.661488563954687E-04  4.381772869288829E-07 84594935
  29    1120.00    1160.00  8.646817793919808E-04  4.521372269866537E-07 83473495
  30    1160.00    1200.00  8.589882226649210E-04  4.657214490692964E-07 82245055
  31    1200.00    1240.00  8.502969816309211E-04  4.734007679465890E-07 80881180
  32    1240.00    1280.00  8.414975726025549E-04  4.836634140956615E-07 79450844
  33    1280.00    1320.00  8.286231356483342E-04  4.908644862483915E-07 77982827
  34    1320.00    1360.00  8.151269830674332E-04  4.982805528146186E-07 76486853
  35    1360.00    1400.00  8.009418808562569E-04  5.056608926248218E-07 74971587
  36    1400.00    1440.00  7.847509790347839E-04  5.099124325701168E-07 73416676
  37    1440.00    1480.00  7.693391467785978E-04  5.166643429757446E-07 71907402
  38    1480.00    1520.00  7.524176794567650E-04  5.225086285640888E-07 70363158
  39    1520.00    1560.00  7.354749821441223E-04  5.287027164356376E-07 68866351
  40    1560.00    1600.00  7.171313580128486E-04  5.306775181114423E-07 67353485
  41    1600.00    1640.00  6.993203060997468E-04  5.304100929342911E-07 65896159
  42    1640.00    1680.00  6.817390954535730E-04  5.351952472985190E-07 64447441
  43    1680.00    1720.00  6.625298205215282E-04  5.357928819642640E-07 63025431
  44    1720.00    1760.00  6.454019437258791E-04  5.386728907181098E-07 61626121
  45    1760.00    1800.00  6.259556941433574E-04  5.376189334918504E-07 60255238
  46    1800.00    1840.00  6.079547472910671E-04  5.360429995943919E-07 58894632
  47    1840.00    1880.00  5.905073033138193E-04  5.362359477948827E-07 57602475
  48    1880.00    1920.00  5.746644594079564E-04  5.431915536366954E-07 56300556
  49    1920.00    1960.00  5.553222096134785E-04  5.348013539290706E-07 55054985
  50    1960.00    2000.00  5.379144926785697E-04  5.322815948080097E-07 53824957
  51    2000.00    2040.00  5.231753230801331E-04  5.366089016333229E-07 52644117
  52    2040.00    2080.00  5.058236994337370E-04  5.305417562168204E-07 51472496
  53    2080.00    2120.00  4.892193069117783E-04  5.284804381315655E-07 50342611
  54    2120.00    2160.00  4.737342022667321E-04  5.260274297965001E-07 49229225
  55    2160.00    2200.00  4.580889990272391E-04  5.177656792999280E-07 48161632
  56    2200.00    2240.00  4.424291897408429E-04  5.119156893655829E-07 47099939
  57    2240.00    2280.00  4.284056962728301E-04  5.127593487720424E-07 46069379
  58    2280.00    2320.00  4.134979679926164E-04  5.087926044644291E-07 45071185
  59    2320.00    2360.00  3.996562723775518E-04  5.051856499357523E-07 44095760
  60    2360.00    2400.00  3.861967860703548E-04  4.982729725144314E-07 43146111
  61    2400.00    2440.00  3.722564983428541E-04  4.882036616321120E-07 42207121
  62    2440.00    2480.00  3.593847854788223E-04  4.869574828932322E-07 41320199
  63    2480.00    2520.00  3.459332346469660E-04  4.745589587574781E-07 40439213
  64    2520.00    2560.00  3.334726862482755E-04  4.689042160281760E-07 39578047
  65    2560.00    2600.00  3.220507244001264E-04  4.641945563153751E-07 38727545
  66    2600.00    2640.00  3.091889695778320E-04  4.553926342401351E-07 37913833
  67    2640.00    2680.00  2.989092393853212E-04  4.490371148941063E-07 37117281
  68    2680.00    2720.00  2.875859297836588E-04  4.447274788243751E-07 36351841
  69    2720.00    2760.00  2.776235044207440E-04  4.385906443121047E-07 35592778
  70    2760.00    2800.00  2.663216188548172E-04  4.291965151126675E-07 34849504
  71    2800.00    2840.00  2.568512535371733E-04  4.262145862871933E-07 34140929
  72    2840.00    2880.00  2.467722605717276E-04  4.180317702673274E-07 33428055
  73    2880.00    2920.00  2.385413282504965E-04  4.124323249183198E-07 32746366
  74    2920.00    2960.00  2.288114500608504E-04  4.001402264214401E-07 32075961
  75    2960.00    3000.00  2.200420126355101E-04  3.963790882541281E-07 31423806
  76    3000.00    3040.00  2.108923806239813E-04  3.848813478296972E-07 30786733
  77    3040.00    3080.00  2.032101312033484E-04  3.805029696383485E-07 30174326
  78    3080.00    3120.00  1.955086967013131E-04  3.754385799436675E-07 29568318
  79    3120.00    3160.00  1.874595234321591E-04  3.675435476967562E-07 28975484
